cnpj_raiz;razao_social_ibama;uf;ultimo_rapp;escopo;detalhe_declarado
08223715;"J.J FILHOS INDUSTRIA DE COSMETICOS LTDA ME";ESPIRITO SANTO;2022;fora;"Fabricação de perfumarias e cosméticos"
08046814;"J.L INDUSTRIA DE COSMETICOS LTDA";MINAS GERAIS;2025;fora;"Fabricação de perfumarias e cosméticos"
03749465;"JA SAÚDE ANIMAL S.A.";SAO PAULO;2025;fora;"Fabricação de produtos farmacêuticos e veterinários"
00785482;"JADE IMPORTACAO E EXPORTACAO DE MANUFATURADOS LTDA";PARANA;2025;fora;"Fabricação de perfumarias e cosméticos"
06210247;"JCS INDÚSTRIA, COMÉRCIO, IMPORTAÇÃO E EXPORTAÇÃO DE COSMÉTICOS EIRELI";SAO PAULO;2025;fora;"Fabricação de perfumarias e cosméticos"
03558722;"JEAN CARLO IND E COM DE COSMETICOS LTDA EPP";SAO PAULO;2025;fora;"Fabricação de perfumarias e cosméticos"
33001450;"JEFERSON SIMOES RAUPP";RIO GRANDE DO SUL;2024;fora;"Fabricação de perfumarias e cosméticos"
10731399;"JG DA SILVA FILHO LTDA";GOIAS;2024;fora;"Fabricação de perfumarias e cosméticos"
07291289;"JIMELI INDUSTRIA E COMERCIO DE COSMETICOS LTDA";CEARA;2024;fora;"Fabricação de perfumarias e cosméticos"
09628208;"JOÃO HENRIQUE SILVA BESSA E CIA";MINAS GERAIS;2024;fora;"Fabricação de perfumarias e cosméticos"
02297735;"JOEL LUIS VELASCO EPP";MINAS GERAIS;2023;fora;"Fabricação de produtos farmacêuticos e veterinários"
04407962;"JOTA & ENE IND. E COM DE COSMETICOS LTDA";SAO PAULO;2022;fora;"Fabricação de perfumarias e cosméticos"
93408003;"JOVII COSMECEUTICA LTDA";RIO GRANDE DO SUL;2025;fora;"Fabricação de perfumarias e cosméticos"
03869526;"JRD INDUSTRIA FARMACEUTICA LTDA - EPP";GOIAS;2024;fora;"Fabricação de produtos farmacêuticos e veterinários"
38479255;"JSA INDÚSTRIA DE COSMÉTICOS LTDA";ESPIRITO SANTO;2025;fora;"Fabricação de perfumarias e cosméticos"
28599770;"JVG INDUSTRIA DE COSMETICOS LTDA";RIO GRANDE DO SUL;2024;fora;"Fabricação de perfumarias e cosméticos"
23267516;"K7 QUIMICA DO BRASIL LTDA-ME";ESPIRITO SANTO;2022;fora;"Fabricação de perfumarias e cosméticos"
35419453;"KAEDO DO BRASIL COSMETICOS LTDA";MINAS GERAIS;2024;fora;"Fabricação de perfumarias e cosméticos"
06145615;"KAIZEN INDUSTRIA E COMERCIO DE COSMETICOS LTDA";ALAGOAS;2024;fora;"Fabricação de perfumarias e cosméticos"
29017852;"KANITZ 1900 COSMETICOS LTDA";RIO DE JANEIRO;2025;fora;"Fabricação de perfumarias e cosméticos"
11482415;"KARLA BEAUTY COSMÉTICOS LTDA-ME";RIO DE JANEIRO;2024;fora;"Fabricação de perfumarias e cosméticos"
17168142;"KARUÍ INDUSTRIAL LTDA ME";SAO PAULO;2024;fora;"Fabricação de perfumarias e cosméticos"
23532903;"KATIVE COSMÉTICOS INDUSTRIA COMÉRCIO LTDA -ME";SAO PAULO;2023;fora;"Fabricação de perfumarias e cosméticos"
36289783;"KATRO R COMÉRCIO E INDÚSTRIA DE COSMÉTICOS LTDA";RIO DE JANEIRO;2025;fora;"Fabricação de perfumarias e cosméticos"
11864739;"KERALUX INDUSTRIA E COMERCIO DE COSMÉTICOS LTDA-EPP";SAO PAULO;2025;fora;"Fabricação de perfumarias e cosméticos"
51224877;"KERATIN BRAZIL INDUSTRIA DE COSMETICOS, IMPORTACAO E EXPORTACAO LTDA";SAO PAULO;2025;fora;"Fabricação de perfumarias e cosméticos"
01012826;"KERT INDUSTRIA E COMERCIO DE COSMETICOS LTDA";SAO PAULO;2025;fora;"Fabricação de perfumarias e cosméticos"
20064544;"KIMERA BIOTECNOLOGIA LTDA. - ME";SAO PAULO;2025;fora;"Fabricação de produtos farmacêuticos e veterinários"
10257048;"KOCH INDÚSTRIA E COMÉRCIO DE COSMÉTICOS";BAHIA;2025;fora;"Fabricação de perfumarias e cosméticos"
05297188;"KOOSMETICS IND E COM DE COSMETICOS IMPORTACAO E EXPORTACAO LTDA";SAO PAULO;2024;fora;"Fabricação de perfumarias e cosméticos"
12164418;"KOSMETIC INDUSTRIA LTDA";SAO PAULO;2024;fora;"Fabricação de perfumarias e cosméticos"
11508408;"KOSMETIK INDÚSTRIA E COMÉRCIO DE COSMÉTICOS LTDA";MINAS GERAIS;2025;fora;"Fabricação de perfumarias e cosméticos"
04842199;"KOVALENT DO BRASIL LTDA";RIO DE JANEIRO;2024;fora;"Fabricação de produtos farmacêuticos e veterinários"
05415487;"KRENAK DO BRASIL INDÚSTRIA E COMÉRCIO DE COSMÉTICOS LTDA.";SAO PAULO;2025;fora;"Fabricação de perfumarias e cosméticos"
84712579;"KRESS FARMACÊUTICA S.A";SANTA CATARINA;2024;fora;"Fabricação de produtos farmacêuticos e veterinários"
43056264;"KYMBERG FARMACÊUTICA DO BRASIL LTDA";SAO PAULO;2025;fora;"Fabricação de produtos farmacêuticos e veterinários"
08273045;"L & S BRASIL ABSOLUT - INDÚSTRIA E COMÉRCIO DE COSMÉTICOS LTDA";PARANA;2024;fora;"Fabricação de perfumarias e cosméticos"
15483013;"L. B. C. - LABORATORIO BRASIL COSMETICOS EIRELI";SAO PAULO;2022;fora;"Fabricação de perfumarias e cosméticos"
03470672;"L. R. NORDESTE S/A";SERGIPE;2025;fora;"Fabricação de perfumarias e cosméticos"
96244983;"L.ESPER & CIA LTDA EPP";SAO PAULO;2024;fora;"Fabricação de perfumarias e cosméticos"
28978035;"LA BONNIE IMP, EXP, INDUSTRIA E COMERCIO DE COSMETICOS LTDA";SANTA CATARINA;2024;fora;"Fabricação de perfumarias e cosméticos"
65384620;"LA FORCE CREATIVE PRODUTOS NATURAIS LTDA";MINAS GERAIS;2024;fora;"Fabricação de perfumarias e cosméticos"
02651975;"LA VITTA COSMÉTICA LTDA.";SAO PAULO;2023;fora;"Fabricação de perfumarias e cosméticos"
22726088;"LABCIT INDUSTRIA E COMERCIO LTDA";DISTRITO FEDERAL;2025;fora;"Fabricação de perfumarias e cosméticos"
36640575;"LABEL D OR INDUSTRIA E COMERCIO DE COSMETICOS LTDA";SAO PAULO;2025;fora;"Fabricação de perfumarias e cosméticos"
47100862;"LABORATIL FARMACEUTICA LTDA";SAO PAULO;2025;fora;"Fabricação de produtos farmacêuticos e veterinários"
57997561;"LABORATORIO ALIANCE LTDA -EPP";SAO PAULO;2025;fora;"Fabricação de produtos farmacêuticos e veterinários"
62823752;"LABORATÓRIO AVAMILLER DE COSMÉTICOS LTDA";SAO PAULO;2025;fora;"Fabricação de perfumarias e cosméticos"
31673254;"LABORATORIO B. BRAUN S.A.";RIO DE JANEIRO;2024;fora;"Fabricação de produtos farmacêuticos e veterinários"
71530075;"LABORATORIO BEL QUIMICA LTDA EPP";SAO PAULO;2025;fora;"Fabricação de perfumarias e cosméticos"
60411527;"LABORATORIO BIO-VET LTDA";SAO PAULO;2025;fora;"Fabricação de produtos farmacêuticos e veterinários | Fabricação de perfumarias e cosméticos"
08909439;"LABORATÓRIO BIOX DO BRASIL LTDA";SANTA CATARINA;2025;fora;"Fabricação de produtos farmacêuticos e veterinários"
76719525;"LABORATÓRIO CALBOS LTDA";PARANA;2025;fora;"Fabricação de produtos farmacêuticos e veterinários"
84684620;"LABORATORIO CATARINENSE LTDA";SANTA CATARINA;2025;fora;"Fabricação de produtos farmacêuticos e veterinários"
11504448;"LABORATÓRIO DE FLORAIS E COSMÉTICOS JOEL ALEIXO LTDA";SAO PAULO;2025;fora;"Fabricação de perfumarias e cosméticos"
78882750;"LABORATÓRIO ESSER LTDA";SANTA CATARINA;2023;fora;"Fabricação de produtos farmacêuticos e veterinários"
41921149;"LABORATÓRIO FARMACÊUTICO ARBORETO LTDA";MINAS GERAIS;2025;fora;"Fabricação de produtos farmacêuticos e veterinários"
83874628;"LABORATORIO FARMACEUTICO ELOFAR LTDA";SANTA CATARINA;2025;fora;"Fabricação de produtos farmacêuticos e veterinários"
60565520;"LABORATORIO FARMAERVAS LTDA";SAO PAULO;2023;fora;"Fabricação de produtos farmacêuticos e veterinários | Fabricação de perfumarias e cosméticos"
17115437;"LABORATORIO GLOBO S.A";MINAS GERAIS;2025;fora;"Fabricação de produtos farmacêuticos e veterinários"
33145194;"LABORATORIO GROSS SA";RIO DE JANEIRO;2025;fora;"Fabricação de produtos farmacêuticos e veterinários"
85000966;"LABORATORIO LAPRONAT LTDA";PARANA;2022;fora;"Fabricação de perfumarias e cosméticos"
21549522;"LABORATORIO MELPOEJO LTDA";MINAS GERAIS;2024;fora;"Fabricação de produtos farmacêuticos e veterinários"
86183704;"LABORATORIO PERINI LTDA.";SANTA CATARINA;2024;fora;"Fabricação de produtos farmacêuticos e veterinários"
61282661;"LABORATÓRIO QUIMICO FARMACÊUTICO BERGAMO LTDA";SAO PAULO;2024;fora;"Fabricação de produtos farmacêuticos e veterinários"
91671792;"LABORATÓRIO SAÚDE LTDA";RIO GRANDE DO SUL;2025;fora;"Fabricação de produtos farmacêuticos e veterinários | Fabricação de perfumarias e cosméticos"
62134671;"LABORATÓRIO SCHRAIBMANN LTDA";SAO PAULO;2023;fora;"Fabricação de produtos farmacêuticos e veterinários"
62635669;"LABORATORIO SKLEAN DO BRASIL LTDA.";SAO PAULO;2025;fora;"Fabricação de perfumarias e cosméticos"
60879848;"LABORATORIO TAYUYNA LTDA.";SAO PAULO;2023;fora;"Fabricação de produtos farmacêuticos e veterinários"
17159229;"LABORATÓRIO TEUTO BRASILEIRO SA";GOIAS;2025;fora;"Fabricação de produtos farmacêuticos e veterinários"
08352440;"LABORATORIO TIARAJU ALIMENTOS E COSMÉTICOS S.A";RIO GRANDE DO SUL;2025;fora;"Fabricação de produtos farmacêuticos e veterinários"
56646953;"LABORATORIO VITALAB LTDA";SAO PAULO;2025;fora;"Fabricação de perfumarias e cosméticos"
92690999;"LABORATÓRIO WESP LTDA.";RIO GRANDE DO SUL;2025;fora;"Fabricação de produtos farmacêuticos e veterinários"
04748181;"LABORATÓRIOS BAGÓ DO BRASIL S/A";RIO DE JANEIRO;2024;fora;"Fabricação de produtos farmacêuticos e veterinários"
61150447;"LABORATORIOS BALDACCI S.A";SAO PAULO;2025;fora;"Fabricação de produtos farmacêuticos e veterinários"
32465155;"LABORATORIOS DUPRAT LTDA";RIO DE JANEIRO;2025;fora;"Fabricação de produtos farmacêuticos e veterinários"
03670008;"LABORATORIOS GRASCON DO BRASIL LTDA";SAO PAULO;2025;fora;"Fabricação de produtos farmacêuticos e veterinários"
19791813;"LABORATÓRIOS OSÓRIO DE MORAES LTDA.";MINAS GERAIS;2024;fora;"Fabricação de produtos farmacêuticos e veterinários"
46070868;"LABORATORIOS PFIZER LTDA";SAO PAULO;2024;fora;"Fabricação de produtos farmacêuticos e veterinários"
42374207;"LABORATORIOS SERVIER DO BRASIL LTDA";RIO DE JANEIRO;2024;fora;"Fabricação de produtos farmacêuticos e veterinários"
01898189;"LABORCIV LABORATORIO CENTRO DE INTEGRAÇÃO DA VIDA LTDA";SAO PAULO;2024;fora;"Fabricação de perfumarias e cosméticos"
57570640;"LABORMAX INDUSTRIA COSMETICA IMPORTACAO E EXPORTACAO LTDA";SAO PAULO;2025;fora;"Fabricação de perfumarias e cosméticos"
33011971;"LABOTRAT INDÚSTRIA DE COSMÉTICOS LTDA";CEARA;2025;fora;"Fabricação de perfumarias e cosméticos"
34362558;"LABOVET PRODUTOS VETERINARIOS";BAHIA;2025;fora;"Fabricação de produtos farmacêuticos e veterinários"
18676712;"LABTERAPI - LABORATÓRIO DE PRODUTOS NATURAIS EIRELI";SAO PAULO;2025;fora;"Fabricação de perfumarias e cosméticos"
09437796;"LACCOS INDÚSTRIA DE COSMÉTICOS LTDA";MINAS GERAIS;2025;fora;"Fabricação de perfumarias e cosméticos"
48126614;"LADY BEAUTY INDUSTRIA QUIMICA LTDA";SAO PAULO;2025;fora;"Fabricação de perfumarias e cosméticos"
09240082;"LAGUNE COSMETICS INDÚSTRIA, COMÉRCIO, IMPORTAÇÃO E EXPORTAÇÃO LTDA EPP";SAO PAULO;2023;fora;"Fabricação de perfumarias e cosméticos"
03606108;"LANGE COSMETICOS LTDA";SAO PAULO;2025;fora;"Fabricação de perfumarias e cosméticos"
04623026;"LAPSAN INDÚSTRIA E COMÉRCIO LTDA ME";SAO PAULO;2025;fora;"Fabricação de perfumarias e cosméticos"
43606714;"LARRUS INDUSTRIA E COMERCIO DE COSMETICOS LTDA";SAO PAULO;2025;fora;"Fabricação de perfumarias e cosméticos"
08653830;"LARY INDUSTRIA E COMERCIO DE COSMETICOS LTDA ­ EPP";SAO PAULO;2022;fora;"Fabricação de perfumarias e cosméticos"
05998050;"LCA LABORATORIO DE COSMETOLOGIA APLICADA LTDA";BAHIA;2023;fora;"Fabricação de perfumarias e cosméticos"
01045796;"LE PIERI COSMETICOS LTDA";SAO PAULO;2025;fora;"Fabricação de perfumarias e cosméticos"
02372824;"LEBRUCE INDUSTRIA E COMERCIO DE COSMÉTICOS LTDA";SAO PAULO;2025;fora;"Fabricação de perfumarias e cosméticos"
05044984;"LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA.";SAO PAULO;2024;fora;"Fabricação de produtos farmacêuticos e veterinários"
29960769;"LEVER INDÚSTRIA E COMÉRCIO DE COSMÉTICOS LTDA";MINAS GERAIS;2022;fora;"Fabricação de perfumarias e cosméticos"
14777363;"LEW COSMETICOS LTDA";SAO PAULO;2025;fora;"Fabricação de perfumarias e cosméticos"
61230314;"LIBBS FARMACEUTICA LTDA";SAO PAULO;2025;fora;"Fabricação de produtos farmacêuticos e veterinários"
16733299;"LIFE - LABORATORIO DE INSUMOS FARMACEUTICOS ESTEREIS LTDA";RIO GRANDE DO SUL;2024;fora;"Fabricação de produtos farmacêuticos e veterinários"
09209136;"LINE INDUSTRIA DE COSMETICOS LTDA";BAHIA;2025;fora;"Fabricação de perfumarias e cosméticos"
61610515;"LIPSON COSMÉTICOS LTDA";SAO PAULO;2025;fora;"Fabricação de perfumarias e cosméticos"
20161998;"LISBOA FERNANDEZ E CIA LTDA - ME";MINAS GERAIS;2025;fora;"Fabricação de produtos farmacêuticos e veterinários"
00316383;"LM DO BRASIL INDUSTRIA E COMERCIO DE COSMETICOS LTDA EPP";SAO PAULO;2024;fora;"Fabricação de perfumarias e cosméticos"
05787174;"LOBATO TECNOLOGIA DA BELEZA INDUSTRIA DE COSMETICOS LTDA";SAO PAULO;2024;fora;"Fabricação de perfumarias e cosméticos"
23310408;"LODORAT COSMETICOS LTDA";SAO PAULO;2023;fora;"Fabricação de perfumarias e cosméticos"
55443050;"LONDON IND. COSMÉTICOS LTDA";SAO PAULO;2025;fora;"Fabricação de perfumarias e cosméticos"
07266583;"LOREN INDUSTRIAL LTDA";GOIAS;2025;fora;"Fabricação de perfumarias e cosméticos"
01160649;"LOURENCE COMESTICOS LTDA - ME";MINAS GERAIS;2023;fora;"Fabricação de perfumarias e cosméticos"
17159943;"LQF LABORATORIO QUIMICO FARMACEUTICO RIO PRETO LTDA";SAO PAULO;2025;fora;"Fabricação de perfumarias e cosméticos"
33026150;"LSV BEAUTY INDUSTRIA E COMERCIO DE COSMETICOS LTDA";SAO PAULO;2024;fora;"Fabricação de perfumarias e cosméticos"
05076414;"LUCIPHARMA INDUSTRIA FARMACEUTICA LTDA EPP";SAO PAULO;2023;fora;"Fabricação de produtos farmacêuticos e veterinários"
02740912;"LUPELL INDUSTRIA DE SOLUCAO COSMETICA EIRELI";SAO PAULO;2025;fora;"Fabricação de perfumarias e cosméticos"
13324317;"LUSINE INDUSTRIA E COMERCIO DE COSMETICOS LTDA";SAO PAULO;2025;fora;"Fabricação de perfumarias e cosméticos"
08775311;"LUXBIOTECH FARMACEUTICA LTDA.";SAO PAULO;2025;fora;"Fabricação de perfumarias e cosméticos"
13714948;"LUXE PRIMMER LTDA ME";SAO PAULO;2023;fora;"Fabricação de perfumarias e cosméticos"
35506722;"M. A. ECOPLUS COSMETICOS LTDA";SAO PAULO;2024;fora;"Fabricação de perfumarias e cosméticos"
32784492;"M. R. IMPÉRIO LABORATÓRIO PRODUTOS FARMACÊUTICOS LTDA";SAO PAULO;2022;fora;"Fabricação de produtos farmacêuticos e veterinários"
04573290;"M.C. SALES INDUSTRIA E COMERCIO DE COSMETICOS LTDA ME";CEARA;2022;fora;"Fabricação de perfumarias e cosméticos"
07262881;"M.T. INDUSTRIA E COMERCIO DE PRODUTOS PARA HIGIENE LTDA";SAO PAULO;2025;fora;"Fabricação de perfumarias e cosméticos"
66166661;"M.Z.COSMÉTICOS LTDA.";SAO PAULO;2024;fora;"Fabricação de perfumarias e cosméticos"
20453074;"M&P CRIATIVE COOMERCIAL LTDA. - ME";SAO PAULO;2024;fora;"Fabricação de perfumarias e cosméticos"
00859407;"MAC PAUL COSMETICOS LTDA ME";SAO PAULO;2025;fora;"Fabricação de perfumarias e cosméticos"
03758957;"MAGISTRIS DO BRASIL LABORATORIO DERMOCOSMETICOS EIRELI EPP";SAO PAULO;2024;fora;"Fabricação de perfumarias e cosméticos"
05670136;"MAGO INDUSTRIA E COMERCIO DE PRODUTOS COSMETICOS LTDA ME";SAO PAULO;2025;fora;"Fabricação de perfumarias e cosméticos"
01949586;"MAIRIBEL COSMÉTICOS EIRELI - ME";SAO PAULO;2025;fora;"Fabricação de perfumarias e cosméticos"
03747054;"MAISON VISAGE COSMETIQUE LTDA";MINAS GERAIS;2025;fora;"Fabricação de perfumarias e cosméticos"
28789689;"MAJESTIC FAB DE POLÍMEROS ESTÉTICOS E DIFERENCIADOS LTDA";SAO PAULO;2025;fora;"Fabricação de perfumarias e cosméticos"
28100804;"MAKER INDUSTRIA COMERCIO IMPORTAÇÃO E EXPORTAÇÃO DE COSMETICOS LTDA ME";SAO PAULO;2023;fora;"Fabricação de perfumarias e cosméticos"
15812622;"MALLVAN BRASIL LTDA ME";SAO PAULO;2025;fora;"Fabricação de perfumarias e cosméticos"
01233103;"MAPPEL INDÚSTRIA DE EMBALAGENS LTDA";SAO PAULO;2025;fora;"Fabricação de perfumarias e cosméticos"
96559679;"MARCIO CARUSO-ME";SAO PAULO;2022;fora;"Fabricação de produtos farmacêuticos e veterinários"
12119356;"MARGY COSMETICOS LTDA ME";SAO PAULO;2024;fora;"Fabricação de perfumarias e cosméticos"
20735007;"MARIA EFIGENIA NUNES EPP";MINAS GERAIS;2025;fora;"Fabricação de perfumarias e cosméticos"
17341540;"MARILYN EYES COSMETICOS E PRODUTOS PARA SAUDE LTDA";SAO PAULO;2025;fora;"Fabricação de perfumarias e cosméticos"
60726692;"MARJAN INDÚSTRIA E COMÉRCIO LTDA";SAO PAULO;2024;fora;"Fabricação de produtos farmacêuticos e veterinários | Fabricação de perfumarias e cosméticos"
11969188;"MASCARENHAS INDUSTRIA E COMERCIO DE COSMETICOS LTDA";BAHIA;2025;fora;"Fabricação de perfumarias e cosméticos"
17369233;"MASP INDUSTRIA FARMACEUTICA LTDA";RIO GRANDE DO SUL;2024;fora;"Fabricação de perfumarias e cosméticos"
01856022;"MASTER LINE DO BRASIL LTDA";MINAS GERAIS;2025;fora;"Fabricação de perfumarias e cosméticos"
05865494;"MAXCOL INDUSTRIA E COMERCIO EIRELI";MINAS GERAIS;2025;fora;"Fabricação de produtos farmacêuticos e veterinários"
04747512;"MAXVET INDUSTRIA E COMERCIO DE PRODUTOS VETERINARIOS LTDA ME";SAO PAULO;2025;fora;"Fabricação de perfumarias e cosméticos"
03316093;"MAZA 2000 COMERCIO INDUSTRIA LTDA";GOIAS;2025;fora;"Fabricação de perfumarias e cosméticos"
17713632;"MB CORPORIS INDUSTRIA DE COSMETICOS EIRELI-ME";MINAS GERAIS;2022;fora;"Fabricação de perfumarias e cosméticos"
03590360;"MBIOLOG DIAGNOSTICOS LTDA";MINAS GERAIS;2024;fora;"Fabricação de produtos farmacêuticos e veterinários"
18755529;"MCG INDUSTRIA FARMACEUTICA E IMPORTACAO LTDA";SAO PAULO;2024;fora;"Fabricação de produtos farmacêuticos e veterinários"
30874801;"MCG PERFUMARIA LTDA";SAO PAULO;2024;fora;"Fabricação de perfumarias e cosméticos"
14600578;"MCG SUPLEMENTOS ALIMENTARES LTDA";SAO PAULO;2023;fora;"Fabricação de perfumarias e cosméticos"
08212420;"MCJ INDUSTRIA E COMERCIO DE COSMETICOS LTDA";DISTRITO FEDERAL;2022;fora;"Fabricação de perfumarias e cosméticos"
06923493;"MEDFIO INDÚSTRIA E COMÉRCIO DE ART. ODONT. LTDA";PARANA;2024;fora;"Fabricação de perfumarias e cosméticos"
43079656;"MEDIAN INDUSTRIA E COMERCIO LTDA";SAO PAULO;2025;fora;"Fabricação de perfumarias e cosméticos"
17875154;"MEDQQUIMICA INDUSTRIA FARMACÊUTICA LTDA";MINAS GERAIS;2024;fora;"Fabricação de produtos farmacêuticos e veterinários"
41194139;"MEGA COSMÉTICOS LTDA";SAO PAULO;2024;fora;"Fabricação de perfumarias e cosméticos"
15569959;"MEGA VITAL INDÚSTRIA E COMÉRCIO DE COSMÉTICOS LTDA - ME";RIO DE JANEIRO;2024;fora;"Fabricação de perfumarias e cosméticos"
33026055;"MEGALABS FARMACEUTICA S.A.";RIO DE JANEIRO;2025;fora;"Fabricação de produtos farmacêuticos e veterinários"
10674889;"MELLINDA INDUSTRIA E COMERCIO DE COSMETICOS LTDA ME";SAO PAULO;2023;fora;"Fabricação de perfumarias e cosméticos"
07954091;"MERCK SHARP & DOHME SAÚDE ANIMAL LTDA";SAO PAULO;2025;fora;"Fabricação de produtos farmacêuticos e veterinários"
25055309;"MG INDÚSTRIA E COMÉRCIO DE COSMÉTICOS LTDA-EPP";SAO PAULO;2025;fora;"Fabricação de perfumarias e cosméticos"
10803951;"MGK INDUSTRIA DE COSMÉTICOS LTDA ME";SAO PAULO;2025;fora;"Fabricação de perfumarias e cosméticos"
36448304;"MGL SUCESSO QUIMICA EIRELI";SAO PAULO;2025;fora;"Fabricação de perfumarias e cosméticos"
26233064;"MICROBIOLOGIA VETERINARIA ESPECIAL LTDA";MINAS GERAIS;2025;fora;"Fabricação de produtos farmacêuticos e veterinários"
84683382;"MINANCORA & CIA LTDA";SANTA CATARINA;2024;fora;"Fabricação de produtos farmacêuticos e veterinários | Fabricação de perfumarias e cosméticos"
04891262;"MJM PRODUTOS FARMACEUTICOS E DE RADIOPROTEÇÃO S.A.";RIO GRANDE DO SUL;2024;fora;"Fabricação de produtos farmacêuticos e veterinários"
24752361;"MJS INDUSTRIA E COMERCIO DE MATERIAIS PARA SAUDE LTDA ME";MINAS GERAIS;2023;fora;"Fabricação de produtos farmacêuticos e veterinários"
37231241;"MMS INDÚSTRIA DE COSMÉTICOS LTDA";SAO PAULO;2024;fora;"Fabricação de perfumarias e cosméticos"
07441735;"MODERNA INDUSTRIA E COMERCIO DE COSMETICOS LTDA";SAO PAULO;2025;fora;"Fabricação de perfumarias e cosméticos"
34860401;"MOR INDÚSTRIA E COMÉRCIO DE COSMÉTICO LTDA";SERGIPE;2024;fora;"Fabricação de perfumarias e cosméticos"
22771977;"MOREIRA & MORAIS COSMÉTICOS LTDA 35097490819";SAO PAULO;2023;fora;"Fabricação de perfumarias e cosméticos"
36231823;"MR COSMETIC INDUSTRIA E DISTRIBUIÇÃO DE PRODUTOS COSMÉTICOS LTDA";PARANA;2022;fora;"Fabricação de perfumarias e cosméticos"
53365359;"MS INDUSTRIA E COMERCIO DE COSMETICOS LTDA";SAO PAULO;2025;fora;"Fabricação de perfumarias e cosméticos"
46802217;"MUDRA COSMÉTICOS E SERVIÇOS LTDA";SAO PAULO;2024;fora;"Fabricação de perfumarias e cosméticos"
00840754;"MULTI VEGETAL COM. COSM. PROD. NAT. LTDA - ME";SAO PAULO;2024;fora;"Fabricação de perfumarias e cosméticos"
31277525;"MULTI-MARCAS INDUSTRIA DE PRODUTOS HIGIENICOS LTDA";GOIAS;2025;fora;"Fabricação de perfumarias e cosméticos"
49604226;"MULTIGEL INDUSTRIA E COMERCIO IMP E EXP DE PROD PARA SAUDE LTDA -EPP";MINAS GERAIS;2025;fora;"Fabricação de produtos farmacêuticos e veterinários"
66620675;"MULTITONS COSMETICOS EIRELI";SAO PAULO;2024;fora;"Fabricação de perfumarias e cosméticos"
54844774;"MUNDO ANIMAL LABORATÓRIO VETERINÁRIO LTDA.";SAO PAULO;2025;fora;"Fabricação de produtos farmacêuticos e veterinários"
09492311;"MUNDO DISTRIBUIDORA DE COSMÉTICOS LTDA";ESPIRITO SANTO;2024;fora;"Fabricação de perfumarias e cosméticos"
17440261;"MYRALIS INDÚSTRIA FARMACÊUTICA LTDA";SAO PAULO;2024;fora;"Fabricação de produtos farmacêuticos e veterinários"
08170462;"MZ3 INDÚSTRIA E COMÉRCIO DE COSMÉTICOS LTDA EPP";SAO PAULO;2025;fora;"Fabricação de perfumarias e cosméticos"
05304403;"N. S. PRODUTOS E SISTEMAS DE HIGIENE LTDA.";SAO PAULO;2025;fora;"Fabricação de perfumarias e cosméticos"
50860273;"NANOG COMERCIO, IMPORTACAO E EXPORTACAO DE PRODUTOS COSMETICOS LTDA";SAO PAULO;2023;fora;"Fabricação de perfumarias e cosméticos"
08908883;"NASI INDUSTRIA DE NUTRICOSMETICOS LTDA";PIAUI;2024;fora;"Fabricação de perfumarias e cosméticos | Fabricação de produtos farmacêuticos e veterinários"
65271900;"NATIVITA INDUSTRIA E COMERCIO LTDA EPP";MINAS GERAIS;2025;fora;"Fabricação de produtos farmacêuticos e veterinários"
02409271;"NATU BELLY INDUSTRIA E COMERCIO DE COSMETICOS LTDA";GOIAS;2025;fora;"Fabricação de perfumarias e cosméticos"
00450105;"NATU CHARM INDUSTRIA E COMERCIO DE COSMETICOS LTDA-ME";GOIAS;2024;fora;"Fabricação de perfumarias e cosméticos"
82605114;"NATU KAPILAR ENVASADORA E COMÉRCIO DE COSMÉTICOS LTDA";PARANA;2025;fora;"Fabricação de perfumarias e cosméticos"
17849564;"NATU PRIME INDÚSTRIA E COMÉRCIO DE COSMÉTICOS LTDA - ME";MINAS GERAIS;2025;fora;"Fabricação de perfumarias e cosméticos"
